1154		P		46200		4040
1155		B		46120		2728
1156		B		46160		2897
1157		P		46320		3598
1158		B		46240		2741
1159		B		46280		2633
1160		P		46440		3454
1161		B		46360		2565
1162		B		46400		2623
1163		I		46560		6955
1164		B		46480		2400
1165		B		46520		2456
1166		P		46680		3345
1167		B		46600		2554
1168		B		46640		2574
1169		P		46800		3267
1170		B		46720		2442
1171		B		46760		2584
1172		P		46920		3372
1173		B		46840		2473
1174		B		46880		2544
1175		I		47040		6897
1176		B		46960		2497
1177		B		47000		2466
1178		P		47160		3527
1179		B		47080		2658
1180		B		47120		2766
1181		P		47280		3167
1182		B		47200		2463
1183		B		47240		2542
1184		P		47400		3387
1185		B		47320		2415
1186		B		47360		2477
1187		I		47520		6281
1188		B		47440		2193
1189		B		47480		2256
1190		P		47640		3251
1191		B		47560		2375
1192		B		47600		2308
1193		P		47760		3175
1194		B		47680		2222
1195		B		47720		2194
1196		P		47880		3255
1197		B		47800		2364
1198		B		47840		2463
1199		I		48000		6593
1200		B		47920		2491
1201		B		47960		2565
1202		P		48120		3480
1203		B		48040		2592
1204		B		48080		2667
1205		P		48240		3865
1206		B		48160		2513
1207		B		48200		2603
1208		P		48360		3862
1209		B		48280		2577
1210		B		48320		2687
1211		I		48480		7037
1212		B		48400		2466
1213		B		48440		2541
1214		P		48600		3889
1215		B		48520		2638
1216		B		48560		2854
1217		P		48720		4043
1218		B		48640		2847
1219		B		48680		2780
1220		P		48840		3820
1221		B		48760		2795
1222		B		48800		2868
1223		I		48960		7119
1224		B		48880		2825
1225		B		48920		2833
1226		P		49080		3976
1227		B		49000		2701
1228		B		49040		2824
1229		P		49200		3820
1230		B		49120		2702
1231		B		49160		2686
1232		P		49320		3785
1233		B		49240		2661
1234		B		49280		2903
1235		I		49440		7075
1236		B		49360		2704
1237		B		49400		2688
1238		P		49560		3811
1239		B		49480		2706
1240		B		49520		2755
1241		P		49680		3661
1242		B		49600		2594
1243		B		49640		2738
1244		P		49800		3363
1245		B		49720		2606
1246		B		49760		2577
1247		I		49920		7018
1248		B		49840		2486
1249		B		49880		2536
1250		P		50040		3840
1251		B		49960		2820
1252		B		50000		2753
1253		P		50160		3748
1254		B		50080		2692
1255		B		50120		2680
1256		P		50280		3380
1257		B		50200		2584
1258		B		50240		2612
1259		I		50400		6982
1260		B		50320		2504
1261		B		50360		2509
1262		P		50520		3619
1263		B		50440		2744
1264		B		50480		2751
1265		P		50640		3524
1266		B		50560		2738
1267		B		50600		2604
1268		P		50760		3390
1269		B		50680		2489
1270		B		50720		2664
1271		I		50880		7001
1272		B		50800		2461
1273		B		50840		2447
1274		P		51000		3425
1275		B		50920		2809
1276		B		50960		2665
1277		P		51120		3064
1278		B		51040		2562
1279		B		51080		2548
1280		P		51240		3173
1281		B		51160		2547
1282		B		51200		2614
1283		I		51360		7067
1284		B		51280		2523
1285		B		51320		2406
1286		P		51480		3416
1287		B		51400		2665
1288		B		51440		2682
1289		P		51600		3281
1290		B		51520		2578
1291		B		51560		2643
1292		P		51720		3473
1293		B		51640		2656
1294		B		51680		2632
1295		I		51840		7121
1296		B		51760		2477
